Time	Acceleration - cDAQ1Mod1_ai1	Force (IEPE) - cDAQ1Mod1_ai0
2.797852E-1	1.868653E-2	-2.122130E-1
2.802734E-1	1.563390E-2	-1.951334E-1
2.807617E-1	1.367561E-2	-1.734451E-1
2.812500E-1	1.396359E-2	-1.588054E-1
2.817383E-1	1.770738E-2	-1.273573E-1
2.822266E-1	1.269646E-2	-9.889134E-2
2.827148E-1	1.580669E-2	-7.882961E-2
2.832031E-1	1.793777E-2	-6.202113E-2
2.836914E-1	1.304204E-2	-5.334579E-2
2.841797E-1	1.736180E-2	-1.403564E-2
2.846680E-1	1.281166E-2	1.199038E-2
2.851562E-1	1.741940E-2	4.099856E-2
2.856445E-1	1.574909E-2	6.973563E-2
2.861328E-1	1.586429E-2	9.440613E-2
2.866211E-1	1.667064E-2	1.318185E-1
2.871094E-1	1.327243E-2	1.448316E-1
2.875977E-1	1.551871E-2	1.697732E-1
2.880859E-1	1.517313E-2	2.012213E-1
2.885742E-1	1.292685E-2	2.115233E-1
2.890625E-1	1.903211E-2	2.399892E-1
2.895508E-1	1.534592E-2	2.432425E-1
2.900391E-1	1.718901E-2	2.532733E-1
2.905273E-1	1.574909E-2	2.803838E-1
2.910156E-1	1.626746E-2	3.186095E-1
2.915039E-1	1.315724E-2	3.180673E-1
2.919922E-1	1.212050E-2	3.389423E-1
2.924805E-1	1.494274E-2	3.508709E-1
2.929687E-1	1.718901E-2	3.907233E-1
2.934570E-1	1.379080E-2	3.915366E-1
2.939453E-1	1.540351E-2	4.026519E-1
2.944336E-1	1.759219E-2	4.040074E-1
2.949219E-1	1.701622E-2	4.294912E-1
2.954102E-1	1.321483E-2	4.300334E-1
2.958984E-1	1.799537E-2	4.552461E-1
2.963867E-1	1.770738E-2	4.441309E-1
2.968750E-1	1.229329E-2	4.408776E-1
2.973633E-1	1.649785E-2	4.590416E-1
2.978516E-1	1.718901E-2	4.506374E-1
2.983398E-1	1.223569E-2	4.533484E-1
2.988281E-1	1.390600E-2	4.454864E-1
2.993164E-1	1.839855E-2	4.584994E-1
2.998047E-1	1.252367E-2	4.403354E-1
3.002930E-1	1.379080E-2	4.492819E-1
3.007812E-1	1.523072E-2	4.370822E-1
3.012695E-1	2.064482E-2	4.435887E-1
3.017578E-1	1.010461E-2	4.357266E-1
3.022461E-1	1.580669E-2	4.248825E-1
3.027344E-1	1.494274E-2	4.181048E-1
3.032227E-1	1.569150E-2	4.153938E-1
3.037109E-1	1.275406E-2	4.094295E-1
3.041992E-1	1.655545E-2	4.240691E-1
3.046875E-1	1.286925E-2	3.828613E-1
3.051758E-1	1.546111E-2	3.706616E-1
3.056641E-1	1.569150E-2	3.774392E-1
3.061523E-1	1.736180E-2	3.825902E-1
3.066406E-1	1.304204E-2	3.397557E-1
3.071289E-1	1.413638E-2	3.240316E-1
3.076172E-1	1.528832E-2	3.194228E-1
3.081055E-1	1.413638E-2	3.072231E-1
3.085937E-1	1.327243E-2	3.064098E-1
3.090820E-1	1.171732E-2	2.692685E-1
3.095703E-1	1.500034E-2	2.549000E-1
3.100586E-1	1.240848E-2	2.437847E-1
3.105469E-1	1.327243E-2	2.248074E-1
3.110352E-1	1.707382E-2	2.085411E-1
3.115234E-1	1.891692E-2	1.833284E-1
3.120117E-1	1.367561E-2	1.616400E-1
3.125000E-1	1.102616E-2	1.768219E-1
3.129883E-1	1.620987E-2	1.396806E-1
3.134766E-1	1.396359E-2	1.255831E-1
3.139648E-1	1.753459E-2	7.569993E-2
3.144531E-1	1.908971E-2	9.223730E-2
3.149414E-1	1.223569E-2	6.160250E-2
3.154297E-1	1.592188E-2	5.211384E-2
3.159180E-1	1.425158E-2	3.693199E-2
3.164062E-1	1.488514E-2	1.768358E-2
3.168945E-1	1.557630E-2	3.015438E-2
3.173828E-1	1.413638E-2	2.391898E-2
3.178711E-1	1.356042E-2	3.857249E-3
3.183594E-1	1.390600E-2	-1.835944E-3
3.188477E-1	1.667064E-2	-8.342451E-3
3.193359E-1	1.010461E-2	-1.728890E-2
3.198242E-1	1.609467E-2	-2.054215E-2
3.203125E-1	1.741940E-2	-2.948860E-2
3.208008E-1	1.644025E-2	-1.403564E-2
3.212891E-1	1.609467E-2	-3.192854E-2
3.217773E-1	1.004701E-2	-3.572400E-2
3.222656E-1	2.001126E-2	-2.216878E-2
3.227539E-1	1.459716E-2	-4.033278E-2
3.232422E-1	1.989606E-2	-1.051129E-2
3.237305E-1	1.788017E-2	-6.337665E-2
3.242187E-1	1.413638E-2	-7.150979E-2
3.247070E-1	1.799537E-2	-5.388800E-2
3.251953E-1	1.396359E-2	-5.605683E-2
3.256836E-1	1.839855E-2	-7.611856E-2
3.261719E-1	1.321483E-2	-8.642053E-2
3.266602E-1	1.667064E-2	-9.130041E-2
3.271484E-1	1.845614E-2	-8.452280E-2
3.276367E-1	1.384840E-2	-8.018513E-2
3.281250E-1	1.730421E-2	-9.509587E-2
3.286133E-1	2.214234E-2	-1.224774E-1
3.291016E-1	1.609467E-2	-1.235618E-1
3.295898E-1	1.557630E-2	-1.081089E-1
3.300781E-1	1.816816E-2	-1.175975E-1
3.305664E-1	1.586429E-2	-1.428103E-1
3.310547E-1	2.260311E-2	-1.536544E-1
3.315430E-1	1.551871E-2	-1.612454E-1
3.320312E-1	1.534592E-2	-1.466057E-1
3.325195E-1	1.546111E-2	-1.766983E-1
3.330078E-1	1.799537E-2	-1.943201E-1
3.334961E-1	1.782258E-2	-2.059776E-1
3.339844E-1	2.047203E-2	-2.016399E-1
3.344727E-1	1.759219E-2	-1.902535E-1
3.349609E-1	1.678584E-2	-2.127552E-1
3.354492E-1	2.070242E-2	-2.292926E-1
3.359375E-1	1.949288E-2	-2.119419E-1
3.364258E-1	1.782258E-2	-1.886269E-1
3.369141E-1	1.263887E-2	-2.173640E-1
3.374023E-1	1.932009E-2	-2.173640E-1
3.378906E-1	1.217809E-2	-2.263104E-1
3.383789E-1	1.799537E-2	-2.124841E-1
3.388672E-1	1.540351E-2	-2.076042E-1
3.393555E-1	1.649785E-2	-2.282082E-1
3.398437E-1	1.695863E-2	-2.317325E-1
3.403320E-1	1.390600E-2	-2.436611E-1
3.408203E-1	1.770738E-2	-2.187195E-1
3.413086E-1	1.551871E-2	-2.409501E-1
3.417969E-1	1.718901E-2	-2.461010E-1
3.422852E-1	1.995366E-2	-2.249549E-1
3.427734E-1	1.701622E-2	-2.160085E-1
3.432617E-1	1.799537E-2	-2.254971E-1
3.437500E-1	1.937769E-2	-2.290215E-1
3.442383E-1	1.626746E-2	-2.138396E-1
3.447266E-1	1.782258E-2	-2.089597E-1
3.452148E-1	1.321483E-2	-2.057065E-1
3.457031E-1	1.096856E-2	-2.065198E-1
3.461914E-1	8.376704E-3	-1.932357E-1
3.466797E-1	2.047203E-2	-1.785960E-1
3.471680E-1	1.615227E-2	-1.870003E-1
3.476562E-1	1.707382E-2	-1.482323E-1
3.481445E-1	1.908971E-2	-1.617876E-1
3.486328E-1	1.557630E-2	-1.297972E-1
3.491211E-1	1.903211E-2	-1.135310E-1
3.496094E-1	1.718901E-2	-7.666077E-2
3.500977E-1	1.851374E-2	-6.391886E-2
3.505859E-1	1.839855E-2	-2.786197E-2
3.510742E-1	1.741940E-2	3.328911E-4
3.515625E-1	1.505793E-2	2.581671E-2
3.520508E-1	1.672824E-2	5.346936E-2
3.525391E-1	1.114135E-2	4.723396E-2
3.530273E-1	1.367561E-2	8.573079E-2
3.535156E-1	1.557630E-2	1.402228E-1
3.540039E-1	1.229329E-2	1.667910E-1
3.544922E-1	2.087521E-2	1.979680E-1
3.549805E-1	1.240848E-2	2.028479E-1
3.554687E-1	1.586429E-2	2.437847E-1
3.559570E-1	1.620987E-2	3.001744E-1
3.564453E-1	1.338763E-2	3.375868E-1
3.569336E-1	1.793777E-2	3.365024E-1
3.574219E-1	1.240848E-2	3.820479E-1
3.579102E-1	9.183059E-3	4.284068E-1
3.583984E-1	1.615227E-2	4.416909E-1
3.588867E-1	1.465475E-2	4.731390E-1
3.593750E-1	1.091096E-2	5.100092E-1
3.598633E-1	1.142933E-2	5.474217E-1
3.603516E-1	1.286925E-2	5.560970E-1
3.608398E-1	7.512753E-3	5.693811E-1
3.613281E-1	1.016220E-2	5.821230E-1
3.618164E-1	1.839855E-2	6.116734E-1
3.623047E-1	1.240848E-2	6.461037E-1
3.627930E-1	1.459716E-2	6.450193E-1
3.632812E-1	1.534592E-2	6.360728E-1
3.637695E-1	1.119895E-2	6.542368E-1
3.642578E-1	1.476995E-2	6.677920E-1
3.647461E-1	1.298445E-2	6.867693E-1
3.652344E-1	1.292685E-2	6.612855E-1
3.657227E-1	1.471235E-2	6.398683E-1
3.662109E-1	1.500034E-2	6.607433E-1
3.666992E-1	1.373321E-2	6.599300E-1
3.671875E-1	8.088720E-3	6.580323E-1
3.676758E-1	1.379080E-2	6.133000E-1
3.681641E-1	1.281166E-2	5.959494E-1
3.686523E-1	1.488514E-2	6.073357E-1
3.691406E-1	1.540351E-2	6.002870E-1
3.696289E-1	9.471043E-3	5.810386E-1
3.701172E-1	1.759219E-2	5.398307E-1
3.706055E-1	1.494274E-2	5.322398E-1
3.710937E-1	1.528832E-2	5.254622E-1
3.715820E-1	1.816816E-2	5.007917E-1
3.720703E-1	1.407879E-2	4.731390E-1
3.725586E-1	1.430917E-2	4.376244E-1
3.730469E-1	1.528832E-2	4.368110E-1
3.735352E-1	1.500034E-2	4.069896E-1
3.740234E-1	1.678584E-2	3.907233E-1
3.745117E-1	1.811056E-2	3.316225E-1
3.750000E-1	1.540351E-2	2.985478E-1
3.754883E-1	1.356042E-2	2.906858E-1
3.759766E-1	1.684343E-2	2.608643E-1
3.764648E-1	1.125654E-2	2.090833E-1
3.769531E-1	1.626746E-2	1.711287E-1
3.774414E-1	1.390600E-2	1.592001E-1
3.779297E-1	1.563390E-2	1.169078E-1
3.784180E-1	1.505793E-2	8.708631E-2
3.789062E-1	1.471235E-2	5.048721E-2
3.793945E-1	1.897451E-2	1.659916E-2
3.798828E-1	1.741940E-2	-2.515093E-2
3.803711E-1	1.845614E-2	-7.042537E-2
3.808594E-1	1.626746E-2	-9.401146E-2
3.813477E-1	1.338763E-2	-1.154287E-1
3.818359E-1	1.776498E-2	-1.322372E-1
3.823242E-1	2.093280E-2	-1.766983E-1
3.828125E-1	1.644025E-2	-2.246838E-1
3.833008E-1	1.603708E-2	-2.187195E-1
3.837891E-1	1.874413E-2	-2.325458E-1
3.842773E-1	1.672824E-2	-2.444744E-1
3.847656E-1	1.569150E-2	-2.789047E-1
3.852539E-1	1.511553E-2	-3.043885E-1
3.857422E-1	1.851374E-2	-3.000508E-1
3.862305E-1	1.309964E-2	-3.089973E-1
3.867187E-1	1.517313E-2	-3.331256E-1
3.872070E-1	1.597948E-2	-3.529162E-1
3.876953E-1	1.701622E-2	-3.485785E-1
3.881836E-1	1.747700E-2	-3.770445E-1
3.886719E-1	1.891692E-2	-3.697247E-1
3.891602E-1	1.597948E-2	-3.927686E-1
3.896484E-1	1.615227E-2	-3.518318E-1
3.901367E-1	1.684343E-2	-3.686403E-1
3.906250E-1	1.724661E-2	-3.659292E-1
3.911133E-1	1.857134E-2	-3.523740E-1
3.916016E-1	1.390600E-2	-3.507474E-1
3.920898E-1	1.672824E-2	-3.469519E-1
3.925781E-1	1.448196E-2	-3.523740E-1
3.930664E-1	1.661305E-2	-3.263480E-1
3.935547E-1	1.690103E-2	-3.252635E-1
3.940430E-1	1.655545E-2	-3.125216E-1
3.945312E-1	1.413638E-2	-2.935443E-1
3.950195E-1	1.425158E-2	-2.680605E-1
3.955078E-1	1.885932E-2	-2.585719E-1
3.959961E-1	1.960808E-2	-2.393234E-1
3.964844E-1	1.851374E-2	-2.412212E-1
3.969727E-1	1.419398E-2	-2.230572E-1
3.974609E-1	1.908971E-2	-1.775116E-1
3.979492E-1	1.551871E-2	-1.929646E-1
3.984375E-1	1.955048E-2	-1.661252E-1
3.989258E-1	1.580669E-2	-1.566366E-1
3.994141E-1	1.695863E-2	-1.208508E-1
3.999023E-1	1.684343E-2	-1.192242E-1
4.003906E-1	1.321483E-2	-8.994489E-2
4.008789E-1	1.471235E-2	-5.714125E-2
4.013672E-1	1.597948E-2	-4.629707E-2
4.018555E-1	1.471235E-2	-4.223051E-2
4.023437E-1	1.189011E-2	-1.051129E-2
4.028320E-1	2.012645E-2	1.144817E-2
4.033203E-1	1.569150E-2	4.533623E-2
4.038086E-1	1.557630E-2	4.642065E-2
4.042969E-1	1.482754E-2	6.946452E-2
4.047852E-1	1.540351E-2	1.150101E-1
4.052734E-1	1.880172E-2	1.334452E-1
4.057617E-1	1.730421E-2	1.323608E-1
4.062500E-1	1.764979E-2	1.648933E-1
4.067383E-1	1.165972E-2	2.058301E-1
4.072266E-1	1.500034E-2	2.372782E-1
4.077148E-1	1.200530E-2	2.337538E-1
4.082031E-1	1.465475E-2	2.595087E-1
4.086914E-1	1.574909E-2	2.836370E-1
4.091797E-1	1.500034E-2	3.158985E-1
4.096680E-1	1.569150E-2	3.240316E-1
4.101562E-1	1.557630E-2	3.161696E-1
4.106445E-1	9.471043E-3	3.459911E-1
4.111328E-1	1.500034E-2	3.820479E-1
4.116211E-1	1.269646E-2	4.045496E-1
4.121094E-1	1.154453E-2	3.907233E-1
4.125977E-1	1.361801E-2	4.045496E-1
4.130859E-1	1.574909E-2	4.075318E-1
4.135742E-1	1.402119E-2	4.384377E-1
4.140625E-1	1.304204E-2	4.221714E-1
4.145508E-1	1.569150E-2	4.181048E-1
4.150391E-1	1.920490E-2	4.517218E-1
4.155273E-1	1.281166E-2	4.560595E-1
4.160156E-1	1.684343E-2	4.593127E-1
4.165039E-1	1.344522E-2	4.560595E-1
4.169922E-1	1.690103E-2	4.598549E-1
4.174805E-1	1.770738E-2	4.842543E-1
4.179687E-1	1.292685E-2	4.747657E-1
4.184570E-1	1.655545E-2	4.709702E-1
4.189453E-1	1.079577E-2	4.614816E-1
4.194336E-1	1.240848E-2	4.791033E-1
4.199219E-1	1.292685E-2	4.869654E-1
4.204102E-1	1.309964E-2	4.566017E-1
4.208984E-1	2.179676E-2	4.479263E-1
4.213867E-1	1.407879E-2	4.674458E-1
4.218750E-1	1.367561E-2	4.479263E-1
4.223633E-1	1.333003E-2	4.416909E-1
4.228516E-1	1.459716E-2	4.292201E-1
4.233398E-1	1.609467E-2	4.419620E-1
4.238281E-1	1.344522E-2	4.248825E-1
4.243164E-1	1.430917E-2	4.433176E-1
4.248047E-1	1.557630E-2	4.359977E-1
4.252930E-1	1.442437E-2	4.156649E-1
4.257812E-1	1.212050E-2	4.042785E-1
4.262695E-1	1.828335E-2	4.018386E-1
4.267578E-1	1.327243E-2	3.999408E-1
4.272461E-1	1.476995E-2	4.186470E-1
4.277344E-1	1.546111E-2	3.923499E-1
4.282227E-1	1.292685E-2	3.858434E-1
4.287109E-1	1.615227E-2	3.638840E-1
4.291992E-1	1.390600E-2	3.717460E-1
4.296875E-1	1.413638E-2	3.676794E-1
4.301758E-1	1.027740E-2	3.318936E-1
4.306641E-1	1.465475E-2	3.191517E-1
4.311523E-1	1.356042E-2	3.036988E-1
4.316406E-1	1.759219E-2	3.015299E-1
4.321289E-1	1.574909E-2	2.933968E-1
4.326172E-1	1.862893E-2	2.524600E-1
4.331055E-1	1.350282E-2	2.334827E-1
4.335937E-1	1.701622E-2	2.380915E-1
4.340820E-1	1.724661E-2	2.077278E-1
4.345703E-1	1.684343E-2	2.004080E-1
4.350586E-1	1.546111E-2	1.985102E-1
4.355469E-1	1.770738E-2	1.787196E-1
4.360352E-1	1.442437E-2	1.657066E-1
4.365234E-1	1.932009E-2	1.456449E-1
4.370117E-1	1.713142E-2	1.334452E-1
4.375000E-1	1.540351E-2	1.356140E-1
4.379883E-1	2.145118E-2	1.307341E-1
4.384766E-1	2.133598E-2	1.207033E-1
4.389648E-1	1.471235E-2	1.052503E-1
4.394531E-1	1.874413E-2	1.047081E-1
4.399414E-1	2.099040E-2	5.997587E-2
4.404297E-1	1.822576E-2	6.621127E-2
4.409180E-1	1.453956E-2	4.126966E-2
4.414062E-1	1.367561E-2	6.024697E-2
4.418945E-1	1.453956E-2	2.608781E-2
4.423828E-1	1.782258E-2	-6.715824E-3
4.428711E-1	1.534592E-2	-1.024018E-2
4.433594E-1	2.041443E-2	1.226149E-2
4.438477E-1	1.667064E-2	-4.656818E-2
4.443359E-1	1.430917E-2	-5.795456E-2
4.448242E-1	1.615227E-2	-8.154065E-2
4.453125E-1	1.494274E-2	-9.916244E-2
4.458008E-1	1.828335E-2	-1.167842E-1
4.462891E-1	1.753459E-2	-1.550100E-1
4.467773E-1	1.649785E-2	-1.964889E-1
4.472656E-1	1.828335E-2	-1.994711E-1
4.477539E-1	1.448196E-2	-2.314614E-1
4.482422E-1	1.695863E-2	-2.639939E-1
4.487305E-1	1.667064E-2	-2.737537E-1
4.492187E-1	1.885932E-2	-2.938154E-1
4.497070E-1	1.338763E-2	-3.117083E-1
4.501953E-1	1.563390E-2	-3.575250E-1
4.506836E-1	1.482754E-2	-3.683692E-1
4.511719E-1	1.269646E-2	-3.786711E-1
4.516602E-1	1.937769E-2	-4.003595E-1
4.521484E-1	1.626746E-2	-4.239456E-1
4.526367E-1	1.644025E-2	-4.312654E-1
4.531250E-1	1.690103E-2	-4.277410E-1
4.536133E-1	1.638266E-2	-4.589180E-1
4.541016E-1	1.672824E-2	-4.597314E-1
4.545898E-1	1.955048E-2	-4.781665E-1
4.550781E-1	1.632506E-2	-5.020236E-1
4.555664E-1	1.609467E-2	-4.770820E-1
4.560547E-1	1.615227E-2	-4.722022E-1
4.565430E-1	1.862893E-2	-4.789798E-1
4.570312E-1	1.644025E-2	-4.803353E-1
4.575195E-1	1.949288E-2	-4.705755E-1
4.580078E-1	1.655545E-2	-4.415674E-1
4.584961E-1	2.185435E-2	-4.293677E-1
4.589844E-1	1.661305E-2	-4.139147E-1
4.594727E-1	1.770738E-2	-3.987329E-1
4.599609E-1	1.540351E-2	-3.802977E-1
4.604492E-1	1.770738E-2	-3.529162E-1
4.609375E-1	1.828335E-2	-3.260769E-1
4.614258E-1	1.759219E-2	-3.041174E-1
4.619141E-1	1.857134E-2	-2.545053E-1
4.624023E-1	1.620987E-2	-2.298348E-1
4.628906E-1	1.667064E-2	-1.888980E-1
4.633789E-1	1.799537E-2	-1.422680E-1
4.638672E-1	1.442437E-2	-1.053978E-1
4.643555E-1	1.736180E-2	-7.882961E-2
4.648437E-1	1.476995E-2	-5.226137E-2
4.653320E-1	1.880172E-2	-2.406651E-2
4.658203E-1	1.137174E-2	3.096769E-2
4.663086E-1	1.304204E-2	9.576166E-2
4.667969E-1	1.465475E-2	1.063347E-1
4.672852E-1	1.356042E-2	1.746530E-1
4.677734E-1	1.707382E-2	1.890216E-1
4.682617E-1	1.459716E-2	2.405314E-1
4.687500E-1	2.064482E-2	2.755039E-1
4.692383E-1	1.459716E-2	3.286404E-1
4.697266E-1	1.327243E-2	3.760837E-1
4.702148E-1	1.373321E-2	4.175626E-1
4.707031E-1	1.413638E-2	4.498241E-1
4.711914E-1	1.644025E-2	4.815433E-1
4.716797E-1	1.177492E-2	5.308843E-1
4.721680E-1	1.091096E-2	5.845630E-1
4.726562E-1	1.546111E-2	6.095046E-1
4.731445E-1	1.471235E-2	6.515258E-1
4.736328E-1	1.177492E-2	6.680631E-1
4.741211E-1	1.384840E-2	7.060178E-1
4.746094E-1	1.419398E-2	7.542744E-1
4.750977E-1	1.690103E-2	7.670163E-1
4.755859E-1	1.315724E-2	8.095797E-1
4.760742E-1	1.137174E-2	8.364190E-1
4.765625E-1	1.494274E-2	8.548541E-1
4.770508E-1	1.626746E-2	8.857600E-1
4.775391E-1	1.534592E-2	8.895555E-1
4.780273E-1	1.453956E-2	9.017552E-1
4.785156E-1	1.315724E-2	9.454030E-1
4.790039E-1	1.281166E-2	9.161237E-1
4.794922E-1	1.574909E-2	9.153104E-1
4.799805E-1	1.137174E-2	9.329322E-1
4.804687E-1	1.373321E-2	9.372699E-1
4.809570E-1	1.206290E-2	9.318478E-1
4.814453E-1	1.309964E-2	9.028396E-1
4.819336E-1	1.223569E-2	9.044662E-1
4.824219E-1	1.240848E-2	8.806090E-1
4.829102E-1	1.736180E-2	8.784402E-1
4.833984E-1	1.344522E-2	8.412989E-1
4.838867E-1	1.045019E-2	8.247615E-1
4.843750E-1	1.396359E-2	8.350635E-1
4.848633E-1	1.540351E-2	7.748783E-1
4.853516E-1	1.782258E-2	7.640341E-1
4.858398E-1	1.269646E-2	7.315016E-1
4.863281E-1	1.465475E-2	6.984268E-1
4.868164E-1	1.672824E-2	6.531524E-1
4.873047E-1	1.327243E-2	6.084202E-1
4.877930E-1	1.442437E-2	5.680256E-1
4.882812E-1	1.661305E-2	5.504038E-1
4.887695E-1	1.592188E-2	4.847965E-1
4.892578E-1	1.857134E-2	4.189182E-1
4.897461E-1	1.102616E-2	3.731015E-1
4.902344E-1	1.828335E-2	3.641551E-1
4.907227E-1	1.782258E-2	3.104764E-1
4.912109E-1	1.131414E-2	2.405314E-1
4.916992E-1	1.724661E-2	2.033901E-1
4.921875E-1	1.200530E-2	1.594712E-1
4.926758E-1	1.811056E-2	1.369695E-1
4.931641E-1	2.029924E-2	8.871294E-2
4.936523E-1	1.989606E-2	3.937193E-2
4.941406E-1	1.609467E-2	-2.920362E-3
4.946289E-1	1.574909E-2	-3.979057E-2
4.951172E-1	1.603708E-2	-9.157152E-2
4.956055E-1	1.430917E-2	-1.346771E-1
4.960937E-1	1.903211E-2	-1.726317E-1
4.965820E-1	1.764979E-2	-2.160085E-1
4.970703E-1	1.644025E-2	-2.561319E-1
4.975586E-1	1.655545E-2	-2.897489E-1
4.980469E-1	1.160212E-2	-3.472230E-1
4.985352E-1	1.569150E-2	-3.870754E-1
4.990234E-1	1.476995E-2	-3.919552E-1
4.995117E-1	1.718901E-2	-4.263855E-1
5.000000E-1	1.597948E-2	-5.017525E-1
5.004883E-1	1.885932E-2	-5.394361E-1
5.009766E-1	1.356042E-2	-5.448581E-1
5.014648E-1	1.505793E-2	-5.619377E-1
5.019531E-1	1.857134E-2	-6.139898E-1
5.024414E-1	1.741940E-2	-6.522155E-1
5.029297E-1	1.937769E-2	-6.595353E-1
5.034180E-1	1.321483E-2	-6.446246E-1
5.039062E-1	1.759219E-2	-6.877302E-1
5.043945E-1	1.592188E-2	-6.955922E-1
5.048828E-1	1.862893E-2	-7.197205E-1
5.053711E-1	1.488514E-2	-7.075208E-1
5.058594E-1	2.001126E-2	-7.281248E-1
5.063477E-1	1.574909E-2	-7.208049E-1
5.068359E-1	1.874413E-2	-7.107741E-1
5.073242E-1	1.517313E-2	-6.985744E-1
5.078125E-1	1.655545E-2	-6.909834E-1
5.083008E-1	1.620987E-2	-6.877302E-1
5.087891E-1	1.926250E-2	-6.936945E-1
5.092773E-1	1.718901E-2	-6.682107E-1
5.097656E-1	1.972327E-2	-6.386603E-1
5.102539E-1	1.511553E-2	-6.251051E-1
5.107422E-1	2.041443E-2	-6.411002E-1
5.112305E-1	1.862893E-2	-6.085677E-1
5.117187E-1	1.523072E-2	-5.847105E-1
5.122070E-1	1.816816E-2	-5.665465E-1
5.126953E-1	1.356042E-2	-5.345562E-1
5.131836E-1	1.868653E-2	-5.337429E-1
5.136719E-1	1.626746E-2	-4.808775E-1
5.141602E-1	1.736180E-2	-4.307232E-1
5.146484E-1	2.070242E-2	-4.228611E-1
5.151367E-1	1.281166E-2	-4.044260E-1
5.156250E-1	1.770738E-2	-3.312278E-1
5.161133E-1	1.995366E-2	-2.997797E-1
5.166016E-1	1.609467E-2	-2.721271E-1
5.170898E-1	1.805297E-2	-2.512520E-1
5.175781E-1	1.805297E-2	-1.932357E-1
5.180664E-1	1.557630E-2	-1.487746E-1
5.185547E-1	1.523072E-2	-1.151576E-1
5.190430E-1	1.246608E-2	-1.040423E-1
5.195312E-1	1.897451E-2	-5.551462E-2
5.200195E-1	1.442437E-2	3.069659E-2
5.205078E-1	1.546111E-2	4.099856E-2
5.209961E-1	1.494274E-2	7.786876E-2
5.214844E-1	1.839855E-2	9.549055E-2
5.219727E-1	1.546111E-2	1.703154E-1
5.224609E-1	1.373321E-2	2.006791E-1
5.229492E-1	1.263887E-2	2.264340E-1
5.234375E-1	1.448196E-2	2.310428E-1
5.239258E-1	1.367561E-2	2.700818E-1
5.244141E-1	1.983847E-2	3.421956E-1
5.249023E-1	1.932009E-2	3.758125E-1
5.253906E-1	1.753459E-2	3.825902E-1
5.258789E-1	1.534592E-2	4.031941E-1
5.263672E-1	1.822576E-2	4.576861E-1
5.268555E-1	1.615227E-2	4.761212E-1
5.273437E-1	1.333003E-2	4.877787E-1
5.278320E-1	1.275406E-2	4.969962E-1
5.283203E-1	1.304204E-2	5.471506E-1
5.288086E-1	1.402119E-2	5.851052E-1
5.292969E-1	1.718901E-2	5.962205E-1
5.297852E-1	1.142933E-2	6.019137E-1
5.302734E-1	1.246608E-2	6.124867E-1
5.307617E-1	1.471235E-2	6.317351E-1
5.312500E-1	1.644025E-2	6.179088E-1
5.317383E-1	1.171732E-2	6.303796E-1
5.322266E-1	1.286925E-2	6.103179E-1
5.327148E-1	1.453956E-2	6.051669E-1
5.332031E-1	1.920490E-2	5.986604E-1
5.336914E-1	1.453956E-2	6.065224E-1
5.341797E-1	1.471235E-2	5.832074E-1
5.346680E-1	1.615227E-2	6.024559E-1
5.351562E-1	1.459716E-2	5.696522E-1
5.356445E-1	1.546111E-2	5.693811E-1
5.361328E-1	1.736180E-2	5.566392E-1
5.366211E-1	1.592188E-2	5.666701E-1
5.371094E-1	1.402119E-2	5.376619E-1
5.375977E-1	1.350282E-2	5.086537E-1
5.380859E-1	1.586429E-2	4.961829E-1
5.385742E-1	1.759219E-2	5.089248E-1
5.390625E-1	1.776498E-2	4.899475E-1
5.395508E-1	1.770738E-2	4.774767E-1
5.400391E-1	1.528832E-2	4.492819E-1
5.405273E-1	1.269646E-2	4.224425E-1
5.410156E-1	1.690103E-2	4.389799E-1
5.415039E-1	1.528832E-2	4.487396E-1
5.419922E-1	1.747700E-2	4.292201E-1
5.424805E-1	1.788017E-2	4.246113E-1
5.429687E-1	1.517313E-2	4.181048E-1
5.434570E-1	1.695863E-2	4.156649E-1
5.439453E-1	1.822576E-2	4.132250E-1
5.444336E-1	1.563390E-2	3.972298E-1
5.449219E-1	2.058722E-2	3.831324E-1
5.454102E-1	2.047203E-2	3.744570E-1
5.458984E-1	1.718901E-2	3.603596E-1
5.463867E-1	2.001126E-2	3.815057E-1
5.468750E-1	1.707382E-2	3.492443E-1
5.473633E-1	1.171732E-2	3.156274E-1
5.478516E-1	1.390600E-2	3.237605E-1
5.483398E-1	2.300629E-2	3.142718E-1
5.488281E-1	1.500034E-2	3.083075E-1
5.493164E-1	1.286925E-2	2.738773E-1
5.498047E-1	1.580669E-2	2.736062E-1
5.502930E-1	1.695863E-2	2.624909E-1
5.507812E-1	1.857134E-2	2.359227E-1
5.512695E-1	1.500034E-2	2.109810E-1
5.517578E-1	1.563390E-2	1.835995E-1
5.522461E-1	1.707382E-2	1.551335E-1
5.527344E-1	1.626746E-2	1.375117E-1
5.532227E-1	1.799537E-2	1.117568E-1
5.537109E-1	1.926250E-2	8.301975E-2
5.541992E-1	1.793777E-2	4.940280E-2
5.546875E-1	1.465475E-2	9.821547E-3
5.551758E-1	1.500034E-2	-2.623534E-2
5.556641E-1	1.644025E-2	-5.253248E-2
5.561523E-1	1.644025E-2	-8.858937E-2
5.566406E-1	1.603708E-2	-1.395570E-1
5.571289E-1	1.476995E-2	-1.528411E-1
5.576172E-1	1.304204E-2	-1.870003E-1
5.581055E-1	1.361801E-2	-2.089597E-1
